Date,Time,Input Source,Output Destination,Job Information,Page Information,Pages,Sheets,Job Status,Job Hierarchy,Job Number
22/03/2023,6:48:02,LPD:SGSIN1BL7041:Microsoft Word - Singapore CLT Meeting Minutes 22.02.2023,Center Output Tray,1 Pages Up:1 Sided:PCL6,Black & White:A4:Plain:White,2,2,Completed,,6a822177-c83a-11ed-8000-1c7d22323175
22/03/2023,6:46:59,LPD:SGSIN1BL7041:Microsoft Word - SCLT_20230322_Agenda,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,1,1,Completed,,45022174-c83a-11ed-8000-1c7d22323175
22/03/2023,6:45:49,LPD:SGSIN1BL7041:Microsoft Word - Risk register_updated_17Mar2023,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A3:Plain:White,2,2,Completed,,0a022171-c83a-11ed-8000-1c7d22323175
22/03/2023,3:00:54,Folder ,Left-Side Output Tray,File 2738,Black & White:A4:Plain:White,1,1,Completed,,ac02216e-c81a-11ed-8000-1c7d22323175
22/03/2023,3:00:48,Receive Fax,Folder,,,,,Completed,,8802216c-c81a-11ed-8000-1c7d22323175
22/03/2023,3:00:47,G3 (Without ECM):Fax                 ,Folder,,,,,Completed,Child Job,8802216c-c81a-11ed-8000-1c7d22323175
21/03/2023,20:15:20,LPD:SGSIN1BL5034:Microsoft Word - Interview notes HBDO_EA,Center Output Tray,1 Pages Up:2 Sided:PCL6,Black & White:A4:Plain:White,13,7,Completed,,f7022169-c7e1-11ed-8000-1c7d22323175
21/03/2023,19:56:05,LPD:SGSIN1BC4090:Dolch Word Memory Game - Primer Set 1,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,6,6,Completed,,54022166-c7df-11ed-8000-1c7d22323175
21/03/2023,19:53:24,LPD:SGSIN1BC4090:Dolch Word Memory Game - Primer Set 1,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,6,6,Completed,,f4022163-c7de-11ed-8000-1c7d22323175
21/03/2023,19:50:44,LPD:SGSIN1BC4090:Dolch Word Memory Game - Primer Set 1,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,6,6,Completed,,94022160-c7de-11ed-8000-1c7d22323175
21/03/2023,19:00:10,Scanner,Center Output Tray,1 Sided,Color:A4:Plain:White,6,6,Completed,,8502215f-c7d7-11ed-8000-1c7d22323175
21/03/2023,18:59:34,Scanner,Center Output Tray,1 Sided,Color:A4:Plain:White,1,1,Completed,,7182215c-c7d7-11ed-8000-1c7d22323175
21/03/2023,18:58:19,Scanner,Center Output Tray,1 Sided,Color:A4:Plain:White,1,1,Completed,,44822159-c7d7-11ed-8000-1c7d22323175
21/03/2023,18:57:18,Scanner,Center Output Tray,1 Sided,Color:A3:Plain:White,1,1,Completed,,1f822156-c7d7-11ed-8000-1c7d22323175
21/03/2023,18:57:01,Scanner,Center Output Tray,1 Sided,Color:A3:Plain:White,3,3,Completed,,12022153-c7d7-11ed-8000-1c7d22323175
21/03/2023,18:56:20,Scanner,Center Output Tray,1 Sided,Color:A4:Plain:White,3,3,Completed,,fd022150-c7d6-11ed-8000-1c7d22323175
21/03/2023,18:55:42,Scanner,Center Output Tray,1 Sided,Color:A3:Plain:White,3,3,Completed,,d382214d-c7d6-11ed-8000-1c7d22323175
21/03/2023,18:49:53,Scanner,Center Output Tray,1 Sided,Black & White:A4:Plain:White,40,40,Completed,,f682214c-c7d5-11ed-8000-1c7d22323175
21/03/2023,18:48:43,Scanner,Center Output Tray,1 Sided,Black & White:A4:Plain:White,20,20,Completed,,d802214b-c7d5-11ed-8000-1c7d22323175
21/03/2023,18:47:58,LPD:SGSIN1BC7027:16001:Microsoft Word - Extra practice be QRs,Center Output Tray,1 Sided:PCL6,Color:A4:Plain:White,6,6,Completed,,c9022148-c7d5-11ed-8000-1c7d22323175
21/03/2023,18:47:36,Scanner,Center Output Tray,1 Sided,Black & White:A4:Plain:White,11,11,Completed,,be822147-c7d5-11ed-8000-1c7d22323175
21/03/2023,18:46:58,Scanner,Center Output Tray,1 Sided,Black & White:A4:Plain:White,9,9,Deleted,,7b022144-c7d5-11ed-8000-1c7d22323175
21/03/2023,18:46:23,LPD:SGSIN1BC7027:16001:Microsoft Word - Document2,Center Output Tray,1 Sided:PCL6,Color:A4:Plain:White,1,1,Completed,,5c822141-c7d5-11ed-8000-1c7d22323175
21/03/2023,18:45:12,Scanner,Center Output Tray,1 Sided,Black & White:A4:Plain:White,40,40,Completed,,4c822140-c7d5-11ed-8000-1c7d22323175
21/03/2023,18:43:59,Scanner,Center Output Tray,1 Sided,Black & White:A4:Plain:White,40,40,Completed,,1e82213f-c7d5-11ed-8000-1c7d22323175
21/03/2023,18:42:40,Scanner,Center Output Tray,1 Sided,Black & White:A4:Plain:White,39,39,Completed,,f502213e-c7d4-11ed-8000-1c7d22323175
21/03/2023,18:41:31,Scanner,Center Output Tray,1 Sided,Black & White:A4:Plain:White,1,1,Completed,,ee02213d-c7d4-11ed-8000-1c7d22323175
21/03/2023,18:21:03,LPD:SGSIN1BC7021:16001:document1,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,6,6,Completed,,0d02213a-c7d2-11ed-8000-1c7d22323175
21/03/2023,18:10:03,Scanner,Center Output Tray,2 Sided,Black & White:A4:Plain:White,12,6,Completed,,6c022137-c7d0-11ed-8000-1c7d22323175
21/03/2023,18:09:03,Scanner,Center Output Tray,2 Sided,Black & White:A4:Plain:White,4,2,Deleted,,53022134-c7d0-11ed-8000-1c7d22323175
21/03/2023,18:07:53,Scanner,Center Output Tray,2 Sided,Color:A4:Plain:White,24,12,Completed,,f9022131-c7cf-11ed-8000-1c7d22323175
21/03/2023,18:05:16,Receive Fax,Folder,,,,,Completed with Warning(033-503):Incoming telephone call(T1 Timeout),,c102212f-c7cf-11ed-8000-1c7d22323175
21/03/2023,18:05:14,G3 (Without ECM),Folder,,,,,Completed with error(033-503):Incoming telephone call(T1 Timeout),Child Job,c102212f-c7cf-11ed-8000-1c7d22323175
21/03/2023,17:58:06,Receive Fax,Folder,,,,,Completed with Warning(033-503):Incoming telephone call(T1 Timeout),,c082212d-c7ce-11ed-8000-1c7d22323175
21/03/2023,17:58:05,G3 (Without ECM),Folder,,,,,Completed with error(033-503):Incoming telephone call(T1 Timeout),Child Job,c082212d-c7ce-11ed-8000-1c7d22323175
21/03/2023,17:53:48,Receive Fax,Folder,,,,,Completed with Warning(033-503):Incoming telephone call(T1 Timeout),,2602212b-c7ce-11ed-8000-1c7d22323175
21/03/2023,17:53:46,G3 (Without ECM),Folder,,,,,Completed with error(033-503):Incoming telephone call(T1 Timeout),Child Job,2602212b-c7ce-11ed-8000-1c7d22323175
21/03/2023,17:46:17,Receive Fax,Folder,,,,,Completed with Warning(033-503):Incoming telephone call(T1 Timeout),,1a022129-c7cd-11ed-8000-1c7d22323175
21/03/2023,17:46:16,G3 (Without ECM),Folder,,,,,Completed with error(033-503):Incoming telephone call(T1 Timeout),Child Job,1a022129-c7cd-11ed-8000-1c7d22323175
21/03/2023,17:34:55,LPD:SGSIN1BL7174:16001:Microsoft Word - SWC Essential Welcome Letter ,Center Output Tray,1 Pages Up:2 Sided:PCL6,Color:A4:Plain:White,14,7,Completed,,8d022126-c7cb-11ed-8000-1c7d22323175
21/03/2023,17:32:18,LPD:SGSIN1BL7186:Class Register,Center Output Tray,1 Pages Up:1 Sided:PCL6,Black & White:A4:Plain:White,3,3,Completed,,3f822123-c7cb-11ed-8000-1c7d22323175
21/03/2023,17:29:39,LPD:SGSIN1BL7174:16001:Microsoft Word - Language to describe objects of value,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,7,7,Completed,,de822120-c7ca-11ed-8000-1c7d22323175
21/03/2023,17:26:46,Scanner,Center Output Tray,1 Sided,Color:A4:Plain:White,4,4,Completed,,7982211f-c7ca-11ed-8000-1c7d22323175
21/03/2023,17:26:30,Scanner,Center Output Tray,1 Sided,Color:A4:Plain:White,4,4,Completed,,7082211e-c7ca-11ed-8000-1c7d22323175
21/03/2023,17:26:14,Scanner,Center Output Tray,1 Sided,Color:A4:Plain:White,4,4,Completed,,6702211d-c7ca-11ed-8000-1c7d22323175
21/03/2023,17:25:58,Scanner,Center Output Tray,1 Sided,Color:A4:Plain:White,4,4,Completed,,5d02211c-c7ca-11ed-8000-1c7d22323175
21/03/2023,17:12:57,LPD:SGSIN1BC7021:16001:Microsoft Word - L1-spell name,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,3,3,Completed,,8c022119-c7c8-11ed-8000-1c7d22323175
21/03/2023,17:12:31,LPD:SGSIN1BL5031:BC_Study in UK Program Book 2023_21Mar.pdf,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,1,1,Completed,,7e022116-c7c8-11ed-8000-1c7d22323175
21/03/2023,17:11:38,LPD:SGSIN1BL5031:Study_UK_A5_notepad_cover_image.pdf,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,1,1,Completed,,5d822113-c7c8-11ed-8000-1c7d22323175
21/03/2023,17:07:48,LPD:SGSIN1BL5031:BC_Study in UK Program Book 2023_21Mar.pdf,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,1,1,Completed,,d5022110-c7c7-11ed-8000-1c7d22323175
21/03/2023,17:06:52,LPD:SGSIN1BL5031:Study_UK_A5_notepad_cover_image.pdf,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,1,1,Completed,,b302210d-c7c7-11ed-8000-1c7d22323175
21/03/2023,16:47:56,LPD:SGSIN1BL7174:16001:I022CEA Tapescript.pdf,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,7,7,Completed,,0a82210a-c7c5-11ed-8000-1c7d22323175
21/03/2023,16:42:30,LPD:SGSIN1BL7174:16001:I022CEA Handout.pdf,Center Output Tray,1 Pages Up:2 Sided:PCL6,Color:A4:Plain:White,21,14,Completed,,35822107-c7c4-11ed-8000-1c7d22323175
21/03/2023,16:32:24,LPD:SGSIN1BL8001:Microsoft Word - Needs_Analysis_PBS-Writing Courses,Center Output Tray,1 Pages Up:2 Sided:PCL6,"Black & White:A4:Plain:White
Color:A4:Plain:White","     5

     5",5,Completed,,138220fb-c7b6-11ed-8000-1c7d22323175
21/03/2023,16:32:02,LPD:SGSIN1BL7174:16001:Microsoft Word - Needs_Analysis_PBS-Writing Courses,Center Output Tray,1 Pages Up:2 Sided:PCL6,"Black & White:A4:Plain:White
Color:A4:Plain:White","     4

     4",4,Completed,,088220f3-c7b3-11ed-8000-1c7d22323175
21/03/2023,16:29:19,LPD:SGSIN1BC7027:16001:Microsoft Word - EfL welcome letter Elementary A,Right-Top Output Tray,2 Sided:PCL6,Color:A4:Plain:White,30,15,Completed,,5f022104-c7c2-11ed-8000-1c7d22323175
21/03/2023,16:17:33,LPD:SGSIN1BL8001:PBS - Email Writing Skills - Trainer Guide.pdf,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,12,12,Completed,,c3022101-c7c0-11ed-8000-1c7d22323175
21/03/2023,15:33:29,LPD:SGSIN1BL5031:BC_Study in UK Program Book 2023_21Mar.pdf,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,1,1,Completed,,988220fe-c7ba-11ed-8000-1c7d22323175
21/03/2023,14:52:59,Receive Fax,Folder,,,,,Completed with Warning(033-503):Incoming telephone call(T1 Timeout),,e38220f9-c7b4-11ed-8000-1c7d22323175
21/03/2023,14:52:57,G3 (Without ECM),Folder,,,,,Completed with error(033-503):Incoming telephone call(T1 Timeout),Child Job,e38220f9-c7b4-11ed-8000-1c7d22323175
21/03/2023,14:41:08,LPD:SGSIN1BL7174:16001:Microsoft Word - PBS Welcome Letter - Writing Courses,Center Output Tray,1 Pages Up:2 Sided:PCL6,Color:A4:Plain:White,8,4,Completed,,4d0220f6-c7b3-11ed-8000-1c7d22323175
21/03/2023,14:35:55,Scanner,SMTP:Ajay waranm,PDF:MMR,Black & White,1,,Completed,,988220f0-c7b2-11ed-8000-1c7d22323175
21/03/2023,14:35:21,Scanner,Center Output Tray,1 Sided,Black & White:A4:Plain:White,1,1,Completed,,898220ed-c7b2-11ed-8000-1c7d22323175
21/03/2023,14:14:37,LPD:SGSIN1BL7112:Microsoft Word - SCLT_20230322_Agenda,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,1,1,Completed,,9e0220ea-c7af-11ed-8000-1c7d22323175
21/03/2023,13:49:41,Receive Fax,Folder,,,,,Completed with Warning(033-503):Incoming telephone call(T1 Timeout),,048220e8-c7ac-11ed-8000-1c7d22323175
21/03/2023,13:49:38,G3 (Without ECM),Folder,,,,,Completed with error(033-503):Incoming telephone call(T1 Timeout),Child Job,048220e8-c7ac-11ed-8000-1c7d22323175
21/03/2023,11:37:39,Receive Fax,Folder,,,,,Completed with Warning(033-503):Incoming telephone call(T1 Timeout),,9a8220e6-c799-11ed-8000-1c7d22323175
21/03/2023,11:37:38,G3 (Without ECM),Folder,,,,,Completed with error(033-503):Incoming telephone call(T1 Timeout),Child Job,9a8220e6-c799-11ed-8000-1c7d22323175
21/03/2023,11:27:07,LPD:SGSIN1BL5073:Microsoft Word - Document1,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,1,1,Completed,,3c8220e3-c798-11ed-8000-1c7d22323175
21/03/2023,11:05:34,LPD:SGSIN1BL5040:to print.pdf,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,1,1,Completed,,3a0220e0-c795-11ed-8000-1c7d22323175
21/03/2023,11:02:24,Scanner,SMTP:SG Mobility,PDF:MMR,Black & White,0,,Completed with error(027-773):SMTP server comm timeout,,4f0220dd-c793-11ed-8000-1c7d22323175
21/03/2023,10:51:57,Scanner,SMTP:SG Mobility,PDF:MMR,Black & White,0,,Completed with error(027-773):SMTP server comm timeout,,358220d4-c792-11ed-8000-1c7d22323175
21/03/2023,10:50:01,LPD:SGSIN1BL8001:Microsoft Word - Document1,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,1,1,Completed,,0e0220da-c793-11ed-8000-1c7d22323175
21/03/2023,10:48:42,LPD:SGSIN1BL7235:WPLN_MTG_02 Mar 2023.xlsx,Center Output Tray,1 Pages Up:2 Sided:PCL6,Black & White:A4:Plain:White,2,1,Completed,,dc8220d7-c792-11ed-8000-1c7d22323175
21/03/2023,10:41:29,LPD:SGSIN1BL7118:FormsOLController (002).pdf,Center Output Tray,1 Sided:PCL6,"Black & White:A4:Plain:White
Color:A4:Plain:White","     3

     2",5,Completed,,da0220d1-c791-11ed-8000-1c7d22323175
21/03/2023,10:36:07,LPD:16001:Microsoft Word - Alex- hw,Center Output Tray,1 Sided:PCL6,Color:A4:Plain:White,4,4,Completed,,190220ce-c791-11ed-8000-1c7d22323175
21/03/2023,9:49:37,Receive Fax,Folder,,,,,Completed with Warning(033-503):Incoming telephone call(T1 Timeout),,830220cc-c78a-11ed-8000-1c7d22323175
21/03/2023,9:49:36,G3 (Without ECM),Folder,,,,,Completed with error(033-503):Incoming telephone call(T1 Timeout),Child Job,830220cc-c78a-11ed-8000-1c7d22323175
21/03/2023,9:35:10,LPD:SGSIN1BL7040:Interview template 2021 (36483).xlsx,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,36,36,Completed,,828220c9-c788-11ed-8000-1c7d22323175
21/03/2023,9:28:01,LPD:SGSIN1BL7041:Microsoft Outlook - Memo Style,Center Output Tray,1 Pages Up:2 Sided:PCL6,"Color:A4:Plain:White
Black & White:A4:Plain:White","     8
     2",5,Completed,,8d8220c6-c787-11ed-8000-1c7d22323175
21/03/2023,9:26:50,LPD:SGSIN1BL5030:25 Mar Napier AM.xlsx,Center Output Tray,1 Pages Up:1 Sided:PCL6,Black & White:A4:Plain:White,2,2,Completed,,6e8220c3-c787-11ed-8000-1c7d22323175
21/03/2023,9:15:50,LPD:SGSIN1BL5030:26 Mar Napier AM.xlsx,Center Output Tray,1 Pages Up:1 Sided:PCL6,Black & White:A4:Plain:White,2,2,Completed,,e50220c0-c785-11ed-8000-1c7d22323175
21/03/2023,9:13:53,LPD:SGSIN1BL7112:Microsoft Word - SCLT_20230322_Agenda,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,1,1,Completed,,a00220bd-c785-11ed-8000-1c7d22323175
21/03/2023,9:05:56,LPD:SGSIN1BL7040:Microsoft Word - Rashmi Dave CV Feb 2023 (1),Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,6,6,Completed,,418220ba-c784-11ed-8000-1c7d22323175
21/03/2023,9:05:48,LPD:SGSIN1BL7040:Interview template 2021 (36483).xlsx,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A3:Plain:White,36,36,Completed,,250220b7-c784-11ed-8000-1c7d22323175
21/03/2023,9:04:23,LPD:SGSIN1BL7040:Interview template 2021 (36483).xlsx,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A3:Plain:White,36,36,Completed,,120220b4-c784-11ed-8000-1c7d22323175
21/03/2023,9:03:03,LPD:SGSIN1BL7040:Interview template 2021 (36483).xlsx,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A3:Plain:White,18,18,Completed,,060220b1-c784-11ed-8000-1c7d22323175
21/03/2023,9:02:01,LPD:SGSIN1BL7040:Interview template 2021 (36483).xlsx,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,3,3,Completed,,f68220ae-c783-11ed-8000-1c7d22323175
21/03/2023,8:58:02,LPD:SGSIN1BL7040:Interview template 2021 (36483).xlsx,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,6,6,Completed,,660220ab-c783-11ed-8000-1c7d22323175
21/03/2023,8:32:01,LPD:SGSIN1BL5040:Microsoft Word - Silence poster,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A3:Plain:White,3,3,Completed,,c48220a8-c77f-11ed-8000-1c7d22323175
21/03/2023,8:31:40,LPD:SGSIN1BL5040:Microsoft Word - Silence poster,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A3:Plain:White,1,1,Completed,,b98220a5-c77f-11ed-8000-1c7d22323175
21/03/2023,8:27:23,LPD:SGSIN1BL5040:Microsoft Word - Document1,Center Output Tray,1 Pages Up:1 Sided:PCL6,Black & White:A4:Plain:White,1,1,Completed,,228220a2-c77f-11ed-8000-1c7d22323175
21/03/2023,8:27:14,LPD:SGSIN1BL5040:Microsoft Word - Document1,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,1,1,Completed,,1b02209f-c77f-11ed-8000-1c7d22323175
21/03/2023,7:48:37,LPD:SGSIN1BL7041:Microsoft Word - Singpore delegation visit Feb 2023 - visit notes and project wash up,Center Output Tray,1 Pages Up:1 Sided:PCL6,"Black & White:A4:Plain:White
Color:A4:Plain:White","    12

     2",14,Completed,,a802209c-c779-11ed-8000-1c7d22323175
21/03/2023,7:47:20,LPD:SGSIN1BL7041:Microsoft Outlook - Memo Style,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,2,2,Completed,,87822099-c779-11ed-8000-1c7d22323175
21/03/2023,7:34:13,LPD:SGSIN1BL7041:Microsoft Outlook - Memo Style,Center Output Tray,1 Pages Up:2 Sided:PCL6,Color:A4:Plain:White,4,2,Completed,,af022096-c777-11ed-8000-1c7d22323175
21/03/2023,7:27:18,LPD:SGSIN1BL7041:Microsoft Word - Guidance for Litigation Returns 2022-2023 FINAL 28.02_,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,3,3,Completed,,bb022093-c776-11ed-8000-1c7d22323175
21/03/2023,7:26:19,LPD:SGSIN1BL7041:Microsoft Outlook - Memo Style,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,2,2,Completed,,8a022090-c776-11ed-8000-1c7d22323175
20/03/2023,19:04:07,LPD:SGSIN1BC7027:16001:Microsoft PowerPoint - PT First Day Presentation Napier-EFL JF INT A,Center Output Tray,1 Sided:PCL6,Color:A4:Plain:White,26,26,Completed,,d882208d-c70e-11ed-8000-1c7d22323175
20/03/2023,18:25:28,LPD:SGSIN1BC7004:16001:Microsoft Word - EfW welcome letter 2022,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,12,12,Completed,,7d02208a-c709-11ed-8000-1c7d22323175
20/03/2023,18:23:41,LPD:SGSIN1BC7027:16001:Difficult-Fruit-Word-Search.png (800×1035),Center Output Tray,1 Sided:PCL6,Color:A4:Plain:White,13,13,Completed,,3c022087-c709-11ed-8000-1c7d22323175
20/03/2023,18:17:06,Scanner,Center Output Tray,2 Sided,Black & White:A3:Plain:White,8,4,Completed,,3d822084-c708-11ed-8000-1c7d22323175
20/03/2023,17:49:45,Scanner,Center Output Tray,1 Sided,Color:A4:Plain:White,3,3,Completed,,84822081-c704-11ed-8000-1c7d22323175
20/03/2023,17:48:47,Scanner,Center Output Tray,1 Sided,Color:A4:Plain:White,3,3,Completed,,6202207e-c704-11ed-8000-1c7d22323175
20/03/2023,17:48:00,Scanner,Center Output Tray,1 Sided,Color:A3:Plain:White,2,2,Completed,,4502207b-c704-11ed-8000-1c7d22323175
20/03/2023,17:47:43,Scanner,Center Output Tray,1 Sided,Color:A3:Plain:White,1,1,Completed,,3c822078-c704-11ed-8000-1c7d22323175
20/03/2023,17:46:56,Scanner,Center Output Tray,1 Sided,Color:A3:Plain:White,2,2,Completed,,1b822075-c704-11ed-8000-1c7d22323175
20/03/2023,17:46:27,Scanner,Center Output Tray,1 Sided,Color:A3:Plain:White,1,1,Completed,,0c022072-c704-11ed-8000-1c7d22323175
20/03/2023,17:30:58,LPD:SGSIN1BC7027:16001:Normal version 1.00.pdf,Center Output Tray,2 Sided:PCL6,Color:A4:Plain:White,26,13,Completed,,c502206f-c701-11ed-8000-1c7d22323175
20/03/2023,17:03:05,LPD:SGSIN1BL7211:L16short-stories-the-hungry-dragon-worksheet.pdf,Center Output Tray,1 Pages Up:2 Sided:PCL6,Color:A4:Plain:White,2,1,Completed,,ff82206c-c6fd-11ed-8000-1c7d22323175
20/03/2023,17:02:23,LPD:SGSIN1BL7040:L16short-stories-the-hungry-dragon-worksheet.pdf,Center Output Tray,1 Pages Up:2 Sided:PCL6,Color:A4:Plain:White,4,2,Completed,,e4022069-c6fd-11ed-8000-1c7d22323175
20/03/2023,17:01:38,LPD:SGSIN1BL7040:L16short-stories-the-hungry-dragon-worksheet.pdf,Center Output Tray,1 Pages Up:2 Sided:PCL6,Color:A4:Plain:White,4,2,Completed,,c9022066-c6fd-11ed-8000-1c7d22323175
20/03/2023,17:01:05,LPD:SGSIN1BL5031:Type B_BC_Study in UK Program Book 2023_20Mar.pdf,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,20,20,Completed,,ae022063-c6fd-11ed-8000-1c7d22323175
20/03/2023,16:54:42,LPD:SGSIN1BL7211:L16short-stories-the-hungry-dragon-worksheet.pdf,Center Output Tray,1 Pages Up:2 Sided:PCL6,Color:A4:Plain:White,4,2,Completed,,d1022060-c6fc-11ed-8000-1c7d22323175
20/03/2023,16:53:57,LPD:SGSIN1BL7211:L16short-stories-the-hungry-dragon-worksheet.pdf,Center Output Tray,1 Pages Up:2 Sided:PCL6,Color:A4:Plain:White,4,2,Completed,,b682205d-c6fc-11ed-8000-1c7d22323175
20/03/2023,16:53:25,LPD:SGSIN1BL7040:Microsoft Word - Document1,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,1,1,Completed,,9c02205a-c6fc-11ed-8000-1c7d22323175
20/03/2023,16:53:24,LPD:SGSIN1BL5031:Type B_BC_Study in UK Program Book 2023_20Mar.pdf,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,20,20,Completed,,9b022057-c6fc-11ed-8000-1c7d22323175
20/03/2023,16:47:26,LPD:SGSIN1BL5031:Type B_BC_Study in UK Program Book 2023_20Mar.pdf,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,20,20,Completed,,c6022054-c6fb-11ed-8000-1c7d22323175
20/03/2023,16:45:01,Scanner,Center Output Tray,1 Sided,Black & White:A4:Plain:White,1,1,Completed,,7d822053-c6fb-11ed-8000-1c7d22323175
20/03/2023,16:02:33,LPD:SGSIN1BL7309:00051629 (002).pdf,Center Output Tray,1 Pages Up:1 Sided:PCL6,Black & White:A4:Plain:White,4,4,Completed,,8b822050-c6f5-11ed-8000-1c7d22323175
20/03/2023,16:00:02,LPD:SGSIN1BL7309:00051629 (002).pdf,Center Output Tray,1 Pages Up:1 Sided:PCL6,Black & White:A4:Plain:White,1,1,Completed,,3302204d-c6f5-11ed-8000-1c7d22323175
20/03/2023,15:45:30,Scanner,Center Output Tray,1 Sided,Color:A4:Plain:White,2,2,Completed,,2a02204a-c6f3-11ed-8000-1c7d22323175
20/03/2023,15:43:14,Scanner,Center Output Tray,1 Sided,Color:A4:Plain:White,1,1,Completed,,d9822049-c6f2-11ed-8000-1c7d22323175
20/03/2023,15:42:54,Scanner,Center Output Tray,1 Sided,Color:A4:Plain:White,1,1,Completed,,cc822046-c6f2-11ed-8000-1c7d22323175
20/03/2023,15:42:24,Scanner,Center Output Tray,1 Sided,Color:A4:Plain:White,1,1,Completed,,b9822045-c6f2-11ed-8000-1c7d22323175
20/03/2023,15:42:03,Scanner,Center Output Tray,1 Sided,Color:A4:Plain:White,1,1,Completed,,a1822044-c6f2-11ed-8000-1c7d22323175
20/03/2023,14:22:29,LPD:SGSIN1BC7028:Microsoft Word - I057CEA Notes,Center Output Tray,1 Pages Up:1 Sided:PCL6,Black & White:A4:Plain:White,4,4,Completed,,41022041-c6e7-11ed-8000-1c7d22323175
20/03/2023,14:22:21,LPD:SGSIN1BC7028:I057CEA Handout.pdf,Right-Middle Output Tray,1 Pages Up:2 Sided:PCL6,Color:A4:Plain:White,85,51,Completed,,3e02203e-c6e7-11ed-8000-1c7d22323175
20/03/2023,14:19:40,LPD:SGSIN1BC4090:Microsoft Word - 07_Needs_Analysis_IELTS,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,1,1,Completed,,2d02203b-c6e7-11ed-8000-1c7d22323175
20/03/2023,14:16:34,LPD:SGSIN1BC4090:Microsoft Word - Document1,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A4:Plain:White,1,1,Completed,,bf022038-c6e6-11ed-8000-1c7d22323175
20/03/2023,14:15:59,LPD:SGSIN1BC4090:NaveenaNair:Microsoft Word - Document1,,1 Pages Up,,,0,Completed with error(016-757):Invalid User,,ae022035-c6e6-11ed-8000-1c7d22323175
20/03/2023,14:01:54,LPD:SGSIN1BL7040:Book1,Center Output Tray,1 Pages Up:1 Sided:PCL6,Color:A3:Plain:White,8,8,Completed,,a8022032-c6e4-11ed-8000-1c7d22323175
